h_a;xG;xGA;Dif;scored;missed;xpts;result;date;result;wins;draws;loses;pts;team_name;league_name;year
a;2.00702;0.725743;1.281277;2;2;2.4165;d;19/01/2021;D;0;1;0;1;Levante;La_liga;2020
h;1.73006;0.685142;1.044918;0;1;2.2928;l;14/02/2021;L;0;0;1;0;Levante;La_liga;2020
h;1.51266;0.424135;1.088525;2;2;2.266;d;21/05/2021;D;0;1;0;1;Levante;La_liga;2020
h;2.33534;0.456643;1.878697;2;1;2.6887;w;19/09/2020;W;1;0;0;3;Celta Vigo;La_liga;2020
h;1.62567;0.404844;1.220826;2;0;2.3857;w;20/12/2020;W;1;0;0;3;Celta Vigo;La_liga;2020
h;2.85208;1.0513;1.80078;2;1;2.4847;w;30/12/2020;W;1;0;0;3;Celta Vigo;La_liga;2020
h;2.31967;0.836576;1.483094;3;1;2.4691;w;12/02/2021;W;1;0;0;3;Celta Vigo;La_liga;2020
h;2.3642;0.976661;1.387539;2;0;2.4135;w;30/04/2021;W;1;0;0;3;Celta Vigo;La_liga;2020
h;1.76775;0.290702;1.477048;2;0;2.5964;w;20/09/2020;W;1;0;0;3;Real Betis;La_liga;2020
a;1.87508;0.475219;1.399861;2;0;2.4666;w;03/10/2020;W;1;0;0;3;Real Betis;La_liga;2020
a;1.52162;0.366687;1.154933;2;0;2.4289;w;06/12/2020;W;1;0;0;3;Real Betis;La_liga;2020
h;2.03775;0.248156;1.789594;1;1;2.7954;d;02/01/2021;D;0;1;0;1;Real Betis;La_liga;2020
a;2.98435;1.15245;1.8319;2;0;2.5413;w;11/01/2021;W;1;0;0;3;Real Betis;La_liga;2020
h;2.01921;0.798216;1.220994;3;2;2.3122;w;08/03/2021;W;1;0;0;3;Real Betis;La_liga;2020
h;2.46001;0.568605;1.891405;2;0;2.7086;w;19/03/2021;W;1;0;0;3;Real Betis;La_liga;2020
a;1.90364;0.797759;1.105881;1;1;2.2761;d;04/04/2021;D;0;1;0;1;Real Betis;La_liga;2020
a;1.88115;0.76247;1.11868;1;1;2.2992;d;02/05/2021;D;0;1;0;1;Real Betis;La_liga;2020
h;2.01913;0.556003;1.463127;1;1;2.481;d;13/09/2020;D;0;1;0;1;Villarreal;La_liga;2020
h;2.99286;1.112;1.88086;2;1;2.5655;w;19/09/2020;W;1;0;0;3;Villarreal;La_liga;2020
h;1.85014;0.793913;1.056227;2;0;2.2309;w;02/11/2020;W;1;0;0;3;Villarreal;La_liga;2020
a;2.32114;0.55465;1.76649;3;1;2.6323;w;08/11/2020;W;1;0;0;3;Villarreal;La_liga;2020
h;1.72712;0.652049;1.075071;1;1;2.2596;d;21/11/2020;D;0;1;0;1;Villarreal;La_liga;2020
a;2.79417;0.925068;1.869102;3;1;2.633;w;19/12/2020;W;1;0;0;3;Villarreal;La_liga;2020
h;1.72781;0.554357;1.173453;2;1;2.3526;w;02/01/2021;W;1;0;0;3;Villarreal;La_liga;2020
h;1.941;0.839764;1.101236;0;2;2.2998;l;28/02/2021;L;0;0;1;0;Villarreal;La_liga;2020
a;2.84919;1.32358;1.52561;3;1;2.4256;w;14/03/2021;W;1;0;0;3;Villarreal;La_liga;2020
h;2.50648;0.90665;1.59983;2;1;2.6331;w;21/03/2021;W;1;0;0;3;Villarreal;La_liga;2020
a;1.87811;0.844482;1.033628;5;1;2.1346;w;18/04/2021;W;1;0;0;3;Villarreal;La_liga;2020
h;2.45453;0.77021;1.68432;2;1;2.6418;w;20/09/2020;W;1;0;0;3;Granada;La_liga;2020
h;1.45225;0.352628;1.099622;0;0;2.362;d;22/11/2020;D;0;1;0;1;Eibar;La_liga;2020
a;1.66898;0.397175;1.271805;0;1;2.4212;l;20/02/2021;L;0;0;1;0;Eibar;La_liga;2020
h;1.79661;0.480747;1.315863;1;1;2.4176;d;27/02/2021;D;0;1;0;1;Eibar;La_liga;2020
h;1.64332;0.154274;1.489046;3;0;2.6069;w;01/05/2021;W;1;0;0;3;Eibar;La_liga;2020
a;2.68303;1.33301;1.35002;1;4;2.3202;l;16/05/2021;L;0;0;1;0;Eibar;La_liga;2020
h;1.44968;0.284589;1.165091;0;1;2.3991;l;22/05/2021;L;0;0;1;0;Eibar;La_liga;2020
a;1.63527;0.439791;1.195479;1;1;2.4087;d;21/01/2021;D;0;1;0;1;Osasuna;La_liga;2020
h;1.88102;0.592689;1.288331;3;1;2.4056;w;24/01/2021;W;1;0;0;3;Osasuna;La_liga;2020
h;2.62128;1.07628;1.545;2;1;2.4678;w;07/02/2021;W;1;0;0;3;Osasuna;La_liga;2020
h;1.88686;0.786669;1.100191;2;1;2.2304;w;23/12/2020;W;1;0;0;3;Alaves;La_liga;2020
a;1.35028;0.318257;1.032023;1;1;2.3642;d;31/12/2020;D;0;1;0;1;Alaves;La_liga;2020
h;1.60639;0.0534012;1.5529888;1;0;2.6447;w;05/02/2021;W;1;0;0;3;Alaves;La_liga;2020
h;2.83763;0.841672;1.995958;4;2;2.6452;w;16/05/2021;W;1;0;0;3;Alaves;La_liga;2020
a;2.83914;1.07259;1.76655;3;1;2.5174;w;16/05/2021;W;1;0;0;3;Elche;La_liga;2020
h;1.33082;0.303264;1.027556;2;0;2.3675;w;22/05/2021;W;1;0;0;3;Elche;La_liga;2020
h;3.23903;1.55697;1.68206;1;1;2.5213;d;24/04/2021;D;0;1;0;1;Real Valladolid;La_liga;2020
a;1.70374;0.188885;1.514855;0;0;2.5993;d;03/10/2020;D;0;1;0;1;SD Huesca;La_liga;2020
h;2.23211;0.839508;1.392602;1;1;2.4539;d;07/11/2020;D;0;1;0;1;SD Huesca;La_liga;2020
h;2.47156;0.854609;1.616951;3;2;2.5901;w;21/02/2021;W;1;0;0;3;SD Huesca;La_liga;2020
h;1.56368;0.401551;1.162129;1;0;2.3386;w;12/05/2021;W;1;0;0;3;SD Huesca;La_liga;2020
a;1.50522;0.223846;1.281374;2;0;2.692;w;20/09/2020;W;1;0;0;3;Cadiz;La_liga;2020
h;2.59473;0.829834;1.764896;3;1;2.6804;w;10/01/2021;W;1;0;0;3;Cadiz;La_liga;2020
a;2.03222;0.534675;1.497545;3;0;2.4631;w;28/09/2020;W;1;0;0;3;Aston Villa;EPL;2020
h;3.07626;1.65705;1.41921;7;2;2.2569;w;04/10/2020;W;1;0;0;3;Aston Villa;EPL;2020
h;2.44855;1.00333;1.44522;3;4;2.3854;l;01/11/2020;L;0;0;1;0;Aston Villa;EPL;2020
a;2.39051;0.571633;1.818877;1;2;2.6792;l;30/11/2020;L;0;0;1;0;Aston Villa;EPL;2020
h;1.81142;0.316737;1.494683;0;0;2.4833;d;17/12/2020;D;0;1;0;1;Aston Villa;EPL;2020
a;2.70718;0.717681;1.989499;2;3;2.6656;l;27/01/2021;L;0;0;1;0;Aston Villa;EPL;2020
h;2.65394;1.56764;1.0863;2;2;2.1587;d;25/04/2021;D;0;1;0;1;Aston Villa;EPL;2020
a;2.27189;0.443115;1.828775;2;1;2.6964;w;26/09/2020;W;1;0;0;3;Everton;EPL;2020
h;2.34034;1.16568;1.17466;4;2;2.2643;w;03/10/2020;W;1;0;0;3;Everton;EPL;2020
a;2.28139;0.730434;1.550956;1;1;2.5509;d;05/12/2020;D;0;1;0;1;Everton;EPL;2020
h;2.53386;0.603749;1.930111;1;1;2.5885;d;05/04/2021;D;0;1;0;1;Everton;EPL;2020
h;2.22557;0.795508;1.430062;0;1;2.4133;l;30/01/2021;L;0;0;1;0;Southampton;EPL;2020
a;2.37386;0.908155;1.465705;2;0;2.4388;w;06/03/2021;W;1;0;0;3;Southampton;EPL;2020
h;2.29146;0.875957;1.415503;3;1;2.3479;w;15/05/2021;W;1;0;0;3;Southampton;EPL;2020
a;2.86721;1.44633;1.42088;5;2;2.4334;w;27/09/2020;W;1;0;0;3;Leicester;EPL;2020
a;3.07657;1.74822;1.32835;4;1;2.3016;w;02/11/2020;W;1;0;0;3;Leicester;EPL;2020
h;2.0545;0.57936;1.47514;1;0;2.5842;w;08/11/2020;W;1;0;0;3;Leicester;EPL;2020
a;1.3904;0.290743;1.099657;2;1;2.3325;w;06/12/2020;W;1;0;0;3;Leicester;EPL;2020
a;1.72132;0.321348;1.399972;1;1;2.5497;d;28/12/2020;D;0;1;0;1;Leicester;EPL;2020
h;2.12019;0.378147;1.742043;2;0;2.6108;w;16/01/2021;W;1;0;0;3;Leicester;EPL;2020
a;2.51518;0.954057;1.561123;1;1;2.4728;d;30/04/2021;D;0;1;0;1;Leicester;EPL;2020
a;1.71922;0.535153;1.184067;0;0;2.4752;d;20/02/2021;D;0;1;0;1;West Bromwich Albion;EPL;2020
h;1.46503;0.454577;1.010453;0;0;2.2387;d;07/03/2021;D;0;1;0;1;West Bromwich Albion;EPL;2020
h;2.77089;1.5002;1.27069;3;0;2.2443;w;12/04/2021;W;1;0;0;3;West Bromwich Albion;EPL;2020
a;2.81049;1.05258;1.75791;2;1;2.5374;w;24/10/2020;W;1;0;0;3;Crystal Palace;EPL;2020
a;1.68656;0.567234;1.119326;5;1;2.2484;w;06/12/2020;W;1;0;0;3;Crystal Palace;EPL;2020
a;2.25382;0.639325;1.614495;2;0;2.471;w;08/05/2021;W;1;0;0;3;Crystal Palace;EPL;2020
a;2.36046;0.911185;1.449275;3;3;2.4217;d;26/09/2020;D;0;1;0;1;Chelsea;EPL;2020
a;1.81923;0.368286;1.450944;2;0;2.4943;w;21/11/2020;W;1;0;0;3;Chelsea;EPL;2020
h;1.4405;0.390714;1.049786;2;0;2.2206;w;31/01/2021;W;1;0;0;3;Chelsea;EPL;2020
a;2.393;0.569446;1.823554;1;0;2.6319;w;04/02/2021;W;1;0;0;3;Chelsea;EPL;2020
a;1.64144;0.623045;1.018395;2;1;2.2695;w;07/02/2021;W;1;0;0;3;Chelsea;EPL;2020
h;2.55917;1.38315;1.17602;2;5;2.1777;l;03/04/2021;L;0;0;1;0;Chelsea;EPL;2020
h;1.8433;0.290042;1.553258;2;0;2.6106;w;01/05/2021;W;1;0;0;3;Chelsea;EPL;2020
a;2.03227;0.456022;1.576248;3;0;2.5276;w;04/10/2020;W;1;0;0;3;West Ham;EPL;2020
a;2.1142;0.692374;1.421826;1;0;2.4273;w;22/11/2020;W;1;0;0;3;West Ham;EPL;2020
h;1.73397;0.395668;1.338302;1;0;2.4631;w;16/01/2021;W;1;0;0;3;West Ham;EPL;2020
h;2.17512;0.464091;1.711029;2;1;2.6555;w;19/01/2021;W;1;0;0;3;West Ham;EPL;2020
a;1.79064;0.741154;1.049486;3;1;2.1437;w;03/02/2021;W;1;0;0;3;West Ham;EPL;2020
h;2.32735;0.926652;1.400698;3;0;2.3964;w;15/02/2021;W;1;0;0;3;West Ham;EPL;2020
a;1.92892;0.760574;1.168346;1;2;2.4105;l;27/02/2021;L;0;0;1;0;West Ham;EPL;2020
h;2.37556;1.34971;1.02585;2;0;2.1737;w;08/03/2021;W;1;0;0;3;West Ham;EPL;2020
h;2.50629;1.35217;1.15412;3;3;2.2377;d;21/03/2021;D;0;1;0;1;West Ham;EPL;2020
a;1.92378;0.922587;1.001193;1;1;2.1406;d;15/05/2021;D;0;1;0;1;West Ham;EPL;2020
h;1.97236;0.324457;1.647903;2;1;2.6927;w;01/11/2020;W;1;0;0;3;Tottenham;EPL;2020
a;1.87063;0.799352;1.071278;1;0;2.2041;w;08/11/2020;W;1;0;0;3;Tottenham;EPL;2020
h;2.5286;1.15626;1.37234;3;0;2.2944;w;02/01/2021;W;1;0;0;3;Tottenham;EPL;2020
h;1.92997;0.698686;1.231284;2;0;2.3049;w;07/02/2021;W;1;0;0;3;Tottenham;EPL;2020
h;2.35788;0.603212;1.754668;4;0;2.5733;w;28/02/2021;W;1;0;0;3;Tottenham;EPL;2020
h;2.24159;0.559383;1.682207;4;1;2.6268;w;07/03/2021;W;1;0;0;3;Tottenham;EPL;2020
a;1.72011;0.439681;1.280429;2;0;2.5344;w;21/03/2021;W;1;0;0;3;Tottenham;EPL;2020
h;2.26016;0.469026;1.791134;4;0;2.6185;w;02/05/2021;W;1;0;0;3;Tottenham;EPL;2020
h;1.85362;0.815375;1.038245;0;1;2.1552;l;13/12/2020;L;0;0;1;0;Arsenal;EPL;2020
a;2.4339;0.99504;1.43886;3;1;2.4371;w;26/01/2021;W;1;0;0;3;Arsenal;EPL;2020
h;2.50614;0.77074;1.7354;4;2;2.6355;w;14/02/2021;W;1;0;0;3;Arsenal;EPL;2020
a;2.1065;0.533575;1.572925;3;1;2.7008;w;28/02/2021;W;1;0;0;3;Arsenal;EPL;2020
a;2.53692;1.10374;1.43318;1;1;2.3446;d;06/03/2021;D;0;1;0;1;Arsenal;EPL;2020
a;1.93838;0.315121;1.623259;3;0;2.6354;w;11/04/2021;W;1;0;0;3;Arsenal;EPL;2020
a;1.78751;0.172988;1.614522;2;0;2.6455;w;02/05/2021;W;1;0;0;3;Arsenal;EPL;2020
h;1.95629;0.438849;1.517441;3;1;2.6139;w;03/10/2020;W;1;0;0;3;Newcastle United;EPL;2020
h;2.6311;1.21805;1.41305;2;1;2.4522;w;01/11/2020;W;1;0;0;3;Newcastle United;EPL;2020
a;2.08832;0.966012;1.122308;2;0;2.1897;w;30/01/2021;W;1;0;0;3;Newcastle United;EPL;2020
h;1.90755;0.809312;1.098238;1;2;2.1755;l;02/02/2021;L;0;0;1;0;Newcastle United;EPL;2020
a;2.25211;0.904183;1.347927;2;0;2.4384;w;20/09/2020;W;1;0;0;3;Liverpool;EPL;2020
h;2.73834;1.17817;1.56017;3;1;2.4333;w;28/09/2020;W;1;0;0;3;Liverpool;EPL;2020
a;2.49492;1.35998;1.13494;2;2;2.1289;d;17/10/2020;D;0;1;0;1;Liverpool;EPL;2020
h;2.40286;1.39788;1.00498;2;1;2.1655;w;24/10/2020;W;1;0;0;3;Liverpool;EPL;2020
h;1.56302;0.269048;1.293972;2;1;2.5596;w;31/10/2020;W;1;0;0;3;Liverpool;EPL;2020
h;3.77245;1.98397;1.78848;3;0;2.4156;w;22/11/2020;W;1;0;0;3;Liverpool;EPL;2020
h;1.59454;0.357753;1.236787;4;0;2.4284;w;06/12/2020;W;1;0;0;3;Liverpool;EPL;2020
a;2.05809;0.883061;1.175029;3;1;2.2973;w;31/01/2021;W;1;0;0;3;Liverpool;EPL;2020
h;2.14592;0.760621;1.385299;2;1;2.3528;w;10/04/2021;W;1;0;0;3;Liverpool;EPL;2020
h;2.84708;0.860694;1.986386;1;1;2.5752;d;24/04/2021;D;0;1;0;1;Liverpool;EPL;2020
h;2.26367;1.2289;1.03477;2;0;2.1184;w;08/05/2021;W;1;0;0;3;Liverpool;EPL;2020
a;2.938;1.71328;1.22472;4;2;2.1899;w;13/05/2021;W;1;0;0;3;Liverpool;EPL;2020
a;2.73316;0.837048;1.896112;3;0;2.5623;w;19/05/2021;W;1;0;0;3;Liverpool;EPL;2020
h;2.20348;0.772317;1.431163;2;0;2.4278;w;23/05/2021;W;1;0;0;3;Liverpool;EPL;2020
a;2.07651;0.727677;1.348833;3;1;2.4074;w;21/09/2020;W;1;0;0;3;Manchester City;EPL;2020
a;1.89643;0.687544;1.208886;1;0;2.3649;w;31/10/2020;W;1;0;0;3;Manchester City;EPL;2020
h;2.26129;0.419877;1.841413;5;0;2.6159;w;28/11/2020;W;1;0;0;3;Manchester City;EPL;2020
a;2.24838;0.568258;1.680122;5;0;2.6637;w;26/01/2021;W;1;0;0;3;Manchester City;EPL;2020
h;1.53116;0.154537;1.376623;1;0;2.6496;w;30/01/2021;W;1;0;0;3;Manchester City;EPL;2020
a;2.08868;0.331188;1.757492;1;0;2.6313;w;21/02/2021;W;1;0;0;3;Manchester City;EPL;2020
h;3.10503;1.60561;1.49942;5;2;2.3892;w;10/03/2021;W;1;0;0;3;Manchester City;EPL;2020
a;1.98438;0.284781;1.699599;2;0;2.6459;w;03/04/2021;W;1;0;0;3;Manchester City;EPL;2020
h;1.98825;0.17525;1.813;1;2;2.6645;l;10/04/2021;L;0;0;1;0;Manchester City;EPL;2020
a;2.04443;0.361866;1.682564;2;0;2.6135;w;01/05/2021;W;1;0;0;3;Manchester City;EPL;2020
h;1.79168;0.619724;1.171956;1;2;2.3551;l;08/05/2021;L;0;0;1;0;Manchester City;EPL;2020
h;2.88355;1.07258;1.81097;5;0;2.5201;w;23/05/2021;W;1;0;0;3;Manchester City;EPL;2020
a;2.21729;0.867496;1.349794;4;1;2.3801;w;17/10/2020;W;1;0;0;3;Manchester United;EPL;2020
a;1.59642;0.376464;1.219956;3;1;2.3794;w;07/11/2020;W;1;0;0;3;Manchester United;EPL;2020
h;2.42994;0.438646;1.991294;1;0;2.7444;w;21/11/2020;W;1;0;0;3;Manchester United;EPL;2020
a;2.47547;0.498783;1.976687;3;2;2.6621;w;29/11/2020;W;1;0;0;3;Manchester United;EPL;2020
a;2.08423;1.0396;1.04463;2;2;2.1586;d;26/12/2020;D;0;1;0;1;Manchester United;EPL;2020
h;1.48207;0.411046;1.071024;1;0;2.4391;w;29/12/2020;W;1;0;0;3;Manchester United;EPL;2020
h;1.7256;0.341778;1.383822;3;1;2.5411;w;21/02/2021;W;1;0;0;3;Manchester United;EPL;2020
h;1.70128;0.463737;1.237543;1;0;2.346;w;14/03/2021;W;1;0;0;3;Manchester United;EPL;2020
a;2.09737;0.921801;1.175569;3;1;2.339;w;11/04/2021;W;1;0;0;3;Manchester United;EPL;2020
h;2.87455;0.959804;1.914746;3;1;2.6566;w;18/04/2021;W;1;0;0;3;Manchester United;EPL;2020
a;1.88793;0.565472;1.322458;3;1;2.4334;w;09/05/2021;W;1;0;0;3;Manchester United;EPL;2020
a;2.05229;0.701256;1.351034;2;1;2.4249;w;23/05/2021;W;1;0;0;3;Manchester United;EPL;2020
h;1.88934;0.612682;1.276658;1;1;2.3692;d;06/02/2021;D;0;1;0;1;Burnley;EPL;2020
a;1.95502;0.645616;1.309404;3;0;2.3652;w;13/02/2021;W;1;0;0;3;Burnley;EPL;2020
a;2.24049;0.351673;1.888817;4;0;2.7512;w;25/04/2021;W;1;0;0;3;Burnley;EPL;2020
a;1.8766;0.520678;1.355922;3;0;2.5109;w;20/09/2020;W;1;0;0;3;Brighton;EPL;2020
h;2.97659;1.57583;1.40076;2;3;2.3391;l;26/09/2020;L;0;0;1;0;Brighton;EPL;2020
h;1.59022;0.326933;1.263287;0;0;2.3829;d;06/11/2020;D;0;1;0;1;Brighton;EPL;2020
h;2.90097;1.03713;1.86384;1;1;2.5735;d;20/12/2020;D;0;1;0;1;Brighton;EPL;2020
h;2.29129;0.513226;1.778064;0;0;2.6221;d;27/01/2021;D;0;1;0;1;Brighton;EPL;2020
h;1.77386;0.372524;1.401336;1;0;2.4952;w;31/01/2021;W;1;0;0;3;Brighton;EPL;2020
a;2.06038;0.786324;1.274056;0;1;2.4046;l;24/04/2021;L;0;0;1;0;Brighton;EPL;2020
h;1.62247;0.482685;1.139785;2;0;2.3381;w;02/11/2020;W;1;0;0;3;Fulham;EPL;2020
a;2.15087;0.956392;1.194478;0;0;2.3849;d;06/03/2021;D;0;1;0;1;Wolverhampton Wanderers;EPL;2020
a;3.36544;1.71644;1.649;0;1;2.3808;l;28/11/2020;L;0;0;1;0;Sheffield United;EPL;2020
h;2.56662;1.41533;1.15129;1;1;2.1571;d;03/10/2020;D;0;1;0;1;Leeds;EPL;2020
h;1.9617;0.710778;1.250922;0;0;2.2817;d;22/11/2020;D;0;1;0;1;Leeds;EPL;2020
a;3.11324;1.29229;1.82095;1;0;2.4936;w;28/11/2020;W;1;0;0;3;Leeds;EPL;2020
h;2.95137;1.44437;1.507;5;2;2.363;w;16/12/2020;W;1;0;0;3;Leeds;EPL;2020
a;1.54225;0.43551;1.10674;5;0;2.2856;w;29/12/2020;W;1;0;0;3;Leeds;EPL;2020
a;2.4793;0.592049;1.887251;0;1;2.6173;l;19/02/2021;L;0;0;1;0;Leeds;EPL;2020
h;2.50597;0.867652;1.638318;2;1;2.5014;w;03/04/2021;W;1;0;0;3;Leeds;EPL;2020
h;2.55216;1.03384;1.51832;3;1;2.4299;w;08/05/2021;W;1;0;0;3;Leeds;EPL;2020
h;2.49009;1.02209;1.468;3;1;2.4154;w;23/05/2021;W;1;0;0;3;Leeds;EPL;2020
a;1.41401;0.307742;1.106268;2;1;2.3054;w;19/12/2020;W;1;0;0;3;Bayern Munich;Bundesliga;2020
h;2.40221;0.985369;1.416841;5;1;2.3728;w;27/02/2021;W;1;0;0;3;Bayern Munich;Bundesliga;2020
h;2.69537;0.723629;1.971741;4;2;2.72;w;06/03/2021;W;1;0;0;3;Bayern Munich;Bundesliga;2020
h;2.6153;1.12324;1.49206;4;0;2.3682;w;20/03/2021;W;1;0;0;3;Bayern Munich;Bundesliga;2020
h;1.89266;0.540312;1.352348;2;0;2.4595;w;20/04/2021;W;1;0;0;3;Bayern Munich;Bundesliga;2020
a;2.49234;0.964354;1.527986;2;2;2.4777;d;15/05/2021;D;0;1;0;1;Bayern Munich;Bundesliga;2020
a;1.32693;0;1.32693;2;1;2.6896;w;21/11/2020;W;1;0;0;3;Bayer Leverkusen;Bundesliga;2020
a;2.45305;1.22701;1.22604;3;0;2.2354;w;06/12/2020;W;1;0;0;3;Bayer Leverkusen;Bundesliga;2020
a;1.93376;0.251532;1.682228;4;0;2.667;w;16/12/2020;W;1;0;0;3;Bayer Leverkusen;Bundesliga;2020
h;1.98802;0.828829;1.159191;3;0;2.3755;w;17/04/2021;W;1;0;0;3;Bayer Leverkusen;Bundesliga;2020
h;2.52339;1.17311;1.35028;4;1;2.3054;w;27/09/2020;W;1;0;0;3;Hoffenheim;Bundesliga;2020
a;2.19249;1.19058;1.00191;2;2;2.0774;d;13/02/2021;D;0;1;0;1;Hoffenheim;Bundesliga;2020
h;2.31017;0.8843;1.42587;3;2;2.4011;w;21/04/2021;W;1;0;0;3;Hoffenheim;Bundesliga;2020
h;1.70665;0.602641;1.104009;2;0;2.2859;w;15/05/2021;W;1;0;0;3;Augsburg;Bundesliga;2020
a;2.05406;0.495892;1.558168;4;1;2.487;w;19/09/2020;W;1;0;0;3;Hertha Berlin;Bundesliga;2020
h;2.06576;0.717925;1.347835;3;0;2.3644;w;02/01/2021;W;1;0;0;3;Hertha Berlin;Bundesliga;2020
h;2.68531;0.836158;1.849152;2;1;2.6578;w;06/03/2021;W;1;0;0;3;Hertha Berlin;Bundesliga;2020
h;2.03873;0.850618;1.188112;3;0;2.299;w;06/05/2021;W;1;0;0;3;Hertha Berlin;Bundesliga;2020
a;3.10437;1.67597;1.4284;3;1;2.3403;w;26/09/2020;W;1;0;0;3;Werder Bremen;Bundesliga;2020
h;3.36371;1.70687;1.65684;2;2;2.4504;d;07/11/2020;D;0;1;0;1;Mainz 05;Bundesliga;2020
a;3.20461;1.47979;1.72482;3;1;2.3978;w;22/11/2020;W;1;0;0;3;Mainz 05;Bundesliga;2020
a;2.54193;1.18485;1.35708;1;2;2.4458;l;05/12/2020;L;0;0;1;0;Mainz 05;Bundesliga;2020
h;2.20728;0.937962;1.269318;1;0;2.3671;w;06/02/2021;W;1;0;0;3;Mainz 05;Bundesliga;2020
h;2.8172;1.54384;1.27336;1;1;2.2615;d;03/05/2021;D;0;1;0;1;Mainz 05;Bundesliga;2020
h;1.70398;0.510293;1.193687;3;0;2.4147;w;19/09/2020;W;1;0;0;3;Borussia Dortmund;Bundesliga;2020
h;1.48384;0.236172;1.247668;3;0;2.3978;w;24/10/2020;W;1;0;0;3;Borussia Dortmund;Bundesliga;2020
a;2.83449;1.20761;1.62688;5;2;2.4582;w;21/11/2020;W;1;0;0;3;Borussia Dortmund;Bundesliga;2020
h;2.76041;1.59253;1.16788;1;2;2.205;l;28/11/2020;L;0;0;1;0;Borussia Dortmund;Bundesliga;2020
h;1.89801;0.536442;1.361568;1;1;2.4279;d;16/01/2021;D;0;1;0;1;Borussia Dortmund;Bundesliga;2020
h;1.92275;0.305739;1.617011;3;1;2.6731;w;30/01/2021;W;1;0;0;3;Borussia Dortmund;Bundesliga;2020
a;1.28601;0.167725;1.118285;1;2;2.4202;l;06/02/2021;L;0;0;1;0;Borussia Dortmund;Bundesliga;2020
a;1.85349;0.830269;1.023221;4;0;2.2449;w;20/02/2021;W;1;0;0;3;Borussia Dortmund;Bundesliga;2020
h;2.50855;0.636679;1.871871;3;0;2.6326;w;27/02/2021;W;1;0;0;3;Borussia Dortmund;Bundesliga;2020
h;1.93335;0.0761441;1.8572059;2;0;2.7964;w;13/03/2021;W;1;0;0;3;Borussia Dortmund;Bundesliga;2020
a;2.0629;0.244959;1.817941;3;1;2.734;w;03/10/2020;W;1;0;0;3;Borussia M.Gladbach;Bundesliga;2020
a;3.07629;1.90042;1.17587;3;2;2.1282;w;24/10/2020;W;1;0;0;3;Borussia M.Gladbach;Bundesliga;2020
a;3.02085;1.53904;1.48181;3;4;2.3708;l;08/11/2020;L;0;0;1;0;Borussia M.Gladbach;Bundesliga;2020
a;1.88594;0.707828;1.178112;1;0;2.2632;w;02/01/2021;W;1;0;0;3;Borussia M.Gladbach;Bundesliga;2020
a;2.30606;1.14857;1.15749;1;3;2.2071;l;12/03/2021;L;0;0;1;0;Borussia M.Gladbach;Bundesliga;2020
a;2.06675;0.185724;1.881026;3;0;2.7222;w;20/03/2021;W;1;0;0;3;Borussia M.Gladbach;Bundesliga;2020
a;2.66289;1.00376;1.65913;2;0;2.4795;w;21/11/2020;W;1;0;0;3;Wolfsburg;Bundesliga;2020
h;2.81209;1.51392;1.29817;2;1;2.3172;w;11/12/2020;W;1;0;0;3;Wolfsburg;Bundesliga;2020
h;2.00557;0.684054;1.321516;3;0;2.4071;w;31/01/2021;W;1;0;0;3;Wolfsburg;Bundesliga;2020
a;2.19806;0.384821;1.813239;2;0;2.6425;w;06/02/2021;W;1;0;0;3;Wolfsburg;Bundesliga;2020
a;1.67634;0.319638;1.356702;3;0;2.5795;w;19/02/2021;W;1;0;0;3;Wolfsburg;Bundesliga;2020
h;1.94262;0.577025;1.365595;3;0;2.446;w;08/05/2021;W;1;0;0;3;Wolfsburg;Bundesliga;2020
h;2.46928;0.618787;1.850493;1;1;2.652;d;19/09/2020;D;0;1;0;1;Eintracht Frankfurt;Bundesliga;2020
h;2.49235;0.733652;1.758698;1;1;2.5349;d;31/10/2020;D;0;1;0;1;Eintracht Frankfurt;Bundesliga;2020
a;3.48931;2.0858;1.40351;2;2;2.2535;d;07/11/2020;D;0;1;0;1;Eintracht Frankfurt;Bundesliga;2020
a;2.44043;1.10303;1.3374;2;0;2.3919;w;09/01/2021;W;1;0;0;3;Eintracht Frankfurt;Bundesliga;2020
h;1.97864;0.135505;1.843135;3;1;2.723;w;17/01/2021;W;1;0;0;3;Eintracht Frankfurt;Bundesliga;2020
h;1.78331;0.381451;1.401859;3;1;2.5356;w;30/01/2021;W;1;0;0;3;Eintracht Frankfurt;Bundesliga;2020
h;2.30602;0.525229;1.780791;3;1;2.6266;w;22/05/2021;W;1;0;0;3;Eintracht Frankfurt;Bundesliga;2020
a;2.9689;1.04484;1.92406;4;1;2.6167;w;26/09/2020;W;1;0;0;3;VfB Stuttgart;Bundesliga;2020
a;2.13261;0.647875;1.484735;2;1;2.583;w;06/12/2020;W;1;0;0;3;VfB Stuttgart;Bundesliga;2020
h;2.18597;1.01547;1.1705;2;2;2.2761;d;15/12/2020;D;0;1;0;1;VfB Stuttgart;Bundesliga;2020
a;3.02675;1.53443;1.49232;1;2;2.3342;l;23/01/2021;L;0;0;1;0;VfB Stuttgart;Bundesliga;2020
h;2.68633;1.64536;1.04097;5;1;2.1176;w;27/02/2021;W;1;0;0;3;VfB Stuttgart;Bundesliga;2020
a;1.3741;0.163242;1.210858;0;1;2.5636;l;26/09/2020;L;0;0;1;0;FC Cologne;Bundesliga;2020
